"MaritalStatus";"ApplicationMode";"ApplicationOrder";"Course";"DaytimeEveningAttendance";"PreviousQualification";"PreviousQualificationGrade";"Nationality";"MotherQualification";"FatherQualification";"MotherOccupation";"FatherOccupation";"AdmissionGrade";"Displaced";"EducationalSpecialNeeds";"Debtor";"TuitionFeesUpToDate";"Gender";"ScholarshipHolder";"AgeAtEnrollment";"International";"CurricularUnits1stSemCredited";"CurricularUnits1stSemEnrolled";"CurricularUnits1stSemEvaluation";"CurricularUnits1stSemApproved";"CurricularUnits1stSemGrade";"CurricularUnits1stSemNoEvaluation";"CurricularUnits2ndSemCredited";"CurricularUnits2ndSemEnrolled";"CurricularUnits2ndSemEvaluations";"CurricularUnits2ndSemApproved";"CurricularUnits2ndSemGrade";"CurricularUnits2ndSemNoEvaluation";"AverageCurricularGrade";"UnemploymentRate";"InflationRate";"GDP";"Target"
"1";"39";"1";"9773";"1";"19";"134";"1";"19";"1";"7";"9";"115.00";"1";"0";"1";"0";"1";"0";"25";"0";"0";"6";"10";"4";"13.00";"0";"0";"6";"9";"4";"13.75";"0";"13.38";"12.70";"3.70";"-1.70";"1"
"1";"39";"1";"9119";"1";"19";"134";"1";"1";"19";"4";"5";"100.00";"0";"0";"0";"1";"1";"0";"25";"0";"0";"5";"13";"1";"11.00";"0";"0";"5";"11";"1";"10.00";"0";"10.5";"13.90";"-0.30";"0.79";"2"
"1";"5";"1";"9853";"1";"1";"119";"1";"1";"38";"5";"8";"118.30";"1";"0";"0";"1";"0";"0";"22";"0";"0";"6";"11";"3";"15.00";"0";"0";"6";"11";"4";"10.25";"0";"12.63";"9.40";"-0.80";"-3.12";"2"
"1";"17";"2";"9238";"1";"1";"145";"1";"19";"38";"7";"6";"128.60";"1";"0";"0";"1";"0";"1";"19";"0";"0";"6";"12";"5";"11.72";"0";"0";"6";"11";"6";"11.00";"0";"11.36";"12.70";"3.70";"-1.70";"3"
"1";"17";"1";"9119";"1";"1";"126";"1";"1";"1";"9";"9";"116.20";"0";"0";"1";"0";"1";"0";"21";"0";"0";"5";"9";"2";"11.00";"0";"0";"5";"8";"2";"11.50";"2";"11.25";"7.60";"2.60";"0.32";"1"
"2";"42";"1";"9254";"1";"1";"136";"1";"2";"2";"134";"112";"130.00";"1";"0";"0";"1";"1";"0";"22";"0";"2";"6";"13";"4";"11.50";"0";"2";"6";"12";"2";"12.50";"0";"12";"7.60";"2.60";"0.32";"1"
"1";"7";"1";"9991";"0";"40";"120";"1";"43";"3";"3";"3";"120.00";"0";"0";"0";"1";"0";"0";"27";"0";"0";"5";"5";"5";"15.20";"0";"0";"5";"6";"5";"14.00";"0";"14.6";"11.10";"0.60";"2.02";"2"
"1";"1";"5";"9070";"1";"1";"117";"1";"19";"37";"5";"5";"131.00";"1";"0";"1";"0";"1";"0";"21";"0";"0";"6";"6";"1";"14.00";"0";"0";"6";"7";"0";"0.00";"7";"7";"9.40";"-0.80";"-3.12";"1"
"1";"43";"1";"9238";"1";"1";"130";"1";"38";"37";"9";"7";"133.20";"0";"0";"0";"1";"0";"0";"20";"0";"5";"9";"15";"9";"11.67";"0";"2";"7";"8";"7";"11.72";"0";"11.7";"7.60";"2.60";"0.32";"3"
"1";"53";"1";"9085";"1";"42";"160";"1";"19";"37";"4";"9";"160.00";"1";"0";"0";"1";"0";"0";"20";"0";"7";"11";"15";"11";"13.79";"0";"4";"9";"9";"9";"13.89";"0";"13.84";"8.90";"1.40";"3.51";"3"
"1";"17";"1";"9670";"1";"1";"121";"1";"19";"38";"4";"10";"114.40";"0";"0";"0";"1";"0";"0";"19";"0";"0";"6";"10";"5";"11.50";"0";"0";"6";"9";"4";"14.60";"0";"13.05";"11.10";"0.60";"2.02";"3"
"1";"17";"1";"9500";"1";"1";"130";"1";"1";"3";"9";"2";"128.60";"1";"0";"0";"1";"0";"0";"18";"0";"0";"7";"7";"7";"14.73";"0";"0";"8";"11";"8";"16.33";"0";"15.53";"16.20";"0.30";"-0.92";"3"
"1";"1";"2";"9773";"1";"1";"132";"1";"38";"1";"9";"9";"124.30";"1";"0";"0";"1";"0";"0";"19";"0";"0";"6";"6";"5";"12.20";"0";"0";"6";"7";"5";"10.80";"0";"11.5";"10.80";"1.40";"1.74";"2"
"6";"39";"1";"8014";"0";"1";"134";"1";"37";"37";"9";"9";"119.00";"0";"0";"0";"1";"0";"1";"48";"0";"0";"6";"7";"6";"10.67";"0";"0";"6";"9";"5";"11.80";"0";"11.24";"10.80";"1.40";"1.74";"2"
"1";"43";"1";"9853";"1";"1";"130";"1";"2";"39";"2";"5";"124.60";"0";"0";"0";"1";"1";"0";"37";"0";"19";"21";"21";"21";"12.48";"0";"13";"19";"19";"19";"12.22";"0";"12.35";"12.40";"0.50";"1.79";"3"
"2";"39";"1";"9853";"1";"10";"134";"1";"37";"34";"0";"0";"115.50";"0";"0";"0";"1";"0";"0";"39";"0";"0";"6";"12";"3";"12.67";"0";"0";"6";"14";"0";"0.00";"1";"6.34";"7.60";"2.60";"0.32";"1"
"1";"39";"1";"9147";"1";"19";"134";"1";"3";"1";"3";"5";"153.20";"1";"0";"1";"1";"0";"0";"24";"0";"0";"5";"8";"5";"10.20";"0";"0";"5";"6";"5";"12.20";"0";"11.2";"12.40";"0.50";"1.79";"3"
"1";"39";"1";"9254";"1";"19";"134";"1";"37";"37";"90";"90";"100.00";"0";"0";"0";"1";"1";"0";"48";"0";"0";"6";"13";"3";"10.00";"0";"0";"6";"15";"1";"10.00";"0";"10";"7.60";"2.60";"0.32";"1"
"1";"44";"1";"9130";"1";"39";"150";"1";"3";"1";"2";"8";"150.00";"0";"0";"0";"0";"1";"0";"22";"0";"0";"5";"5";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"12.70";"3.70";"-1.70";"1"
"1";"1";"1";"9238";"1";"1";"152";"1";"1";"38";"4";"5";"144.70";"0";"0";"0";"1";"0";"0";"20";"0";"0";"6";"8";"6";"14.50";"0";"0";"6";"7";"6";"15.43";"0";"14.97";"16.20";"0.30";"-0.92";"3"
"1";"1";"1";"9130";"1";"1";"132";"1";"1";"1";"3";"3";"143.90";"1";"0";"0";"1";"1";"0";"20";"0";"0";"5";"14";"2";"11.00";"3";"0";"5";"9";"3";"12.67";"0";"11.84";"9.40";"-0.80";"-3.12";"2"
"1";"39";"1";"9119";"1";"19";"134";"1";"1";"1";"4";"3";"134.40";"0";"0";"1";"0";"1";"0";"31";"0";"0";"5";"9";"2";"13.34";"0";"0";"5";"9";"2";"16.00";"4";"14.67";"16.20";"0.30";"-0.92";"1"
"1";"17";"1";"9130";"1";"1";"145";"1";"38";"37";"9";"7";"129.30";"1";"0";"0";"1";"0";"0";"19";"0";"0";"5";"5";"5";"11.80";"0";"0";"5";"5";"5";"13.20";"0";"12.5";"10.80";"1.40";"1.74";"3"
"1";"17";"1";"9147";"1";"1";"134";"1";"1";"19";"4";"8";"95.00";"0";"0";"0";"1";"1";"0";"20";"0";"0";"5";"14";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"11.10";"0.60";"2.02";"1"
"1";"17";"1";"9556";"1";"1";"133";"1";"38";"37";"9";"9";"124.40";"1";"0";"0";"1";"0";"1";"18";"0";"0";"7";"7";"7";"13.30";"0";"0";"8";"8";"8";"15.13";"0";"14.22";"15.50";"2.80";"-4.06";"3"
"1";"1";"3";"9070";"1";"1";"146";"1";"34";"34";"0";"0";"143.60";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"6";"6";"12.50";"0";"0";"6";"6";"6";"13.00";"0";"12.75";"7.60";"2.60";"0.32";"1"
"1";"44";"1";"9003";"1";"39";"160";"1";"37";"38";"9";"9";"160.00";"0";"0";"1";"1";"0";"1";"19";"0";"0";"6";"8";"6";"13.00";"0";"0";"6";"11";"5";"13.00";"0";"13";"15.50";"2.80";"-4.06";"3"
"5";"39";"1";"9147";"1";"1";"134";"1";"19";"19";"9";"9";"119.80";"0";"0";"0";"1";"1";"0";"26";"0";"0";"5";"9";"5";"12.00";"0";"0";"5";"5";"5";"10.20";"0";"11.1";"11.10";"0.60";"2.02";"2"
"2";"7";"1";"9500";"1";"3";"120";"1";"37";"19";"9";"7";"120.00";"1";"0";"0";"1";"0";"0";"45";"0";"7";"11";"11";"11";"12.70";"0";"6";"10";"12";"10";"12.97";"0";"12.84";"13.90";"-0.30";"0.79";"2"
"1";"17";"2";"9853";"1";"1";"134";"1";"19";"1";"9";"3";"107.00";"1";"0";"0";"1";"0";"0";"20";"0";"0";"7";"12";"6";"11.67";"0";"0";"7";"10";"3";"13.00";"0";"12.34";"16.20";"0.30";"-0.92";"2"
"1";"1";"6";"9853";"1";"1";"136";"1";"1";"19";"5";"5";"122.00";"0";"0";"0";"1";"0";"0";"18";"0";"0";"6";"6";"6";"12.67";"0";"0";"6";"6";"6";"12.00";"0";"12.34";"7.60";"2.60";"0.32";"3"
"1";"1";"1";"9147";"1";"1";"153";"1";"1";"38";"4";"3";"146.70";"0";"0";"0";"1";"0";"0";"18";"0";"0";"5";"5";"5";"16.20";"0";"0";"5";"5";"5";"16.40";"0";"16.3";"11.10";"0.60";"2.02";"3"
"2";"39";"1";"9991";"0";"1";"100";"1";"37";"37";"1";"1";"161.90";"0";"0";"0";"1";"1";"0";"59";"0";"0";"5";"7";"0";"0.00";"0";"0";"5";"7";"0";"0.00";"0";"0";"16.20";"0.30";"-0.92";"1"
"2";"39";"1";"8014";"0";"3";"110";"1";"37";"37";"9";"9";"160.50";"0";"0";"0";"1";"0";"0";"38";"0";"8";"11";"11";"11";"12.64";"0";"5";"8";"8";"8";"11.00";"0";"11.82";"13.90";"-0.30";"0.79";"3"
"1";"39";"1";"9991";"0";"19";"134";"1";"19";"37";"7";"5";"155.50";"1";"0";"1";"0";"1";"0";"39";"0";"0";"5";"6";"5";"10.60";"0";"0";"5";"7";"5";"14.67";"0";"12.64";"10.80";"1.40";"1.74";"1"
"1";"18";"1";"9254";"1";"1";"118";"1";"38";"38";"5";"5";"123.30";"1";"0";"0";"1";"1";"0";"26";"0";"0";"6";"10";"4";"10.00";"0";"0";"6";"11";"3";"12.00";"0";"11";"9.40";"-0.80";"-3.12";"2"
"1";"17";"1";"9254";"1";"1";"134";"1";"1";"1";"4";"5";"131.00";"1";"0";"0";"1";"0";"0";"21";"0";"0";"6";"12";"3";"11.00";"0";"0";"6";"12";"2";"11.00";"0";"11";"9.40";"-0.80";"-3.12";"1"
"1";"43";"1";"9500";"1";"1";"140";"100";"1";"1";"6";"6";"128.20";"0";"0";"0";"1";"0";"0";"39";"1";"0";"7";"0";"0";"0.00";"0";"0";"8";"0";"0";"0.00";"0";"0";"12.70";"3.70";"-1.70";"1"
"1";"44";"1";"8014";"0";"39";"130";"1";"37";"38";"6";"6";"130.00";"1";"0";"0";"1";"0";"0";"23";"0";"5";"9";"10";"9";"10.89";"0";"3";"8";"10";"6";"11.34";"0";"11.12";"11.10";"0.60";"2.02";"3"
"1";"17";"1";"9003";"1";"1";"120";"1";"38";"37";"5";"9";"131.40";"1";"0";"0";"1";"1";"1";"23";"0";"17";"18";"19";"18";"11.90";"0";"12";"13";"13";"13";"12.93";"0";"12.42";"15.50";"2.80";"-4.06";"3"
"1";"1";"1";"9238";"1";"1";"132";"1";"37";"37";"9";"5";"135.90";"0";"0";"0";"1";"0";"0";"18";"0";"0";"6";"11";"5";"12.40";"0";"0";"6";"7";"6";"13.00";"0";"12.7";"9.40";"-0.80";"-3.12";"3"
"1";"17";"4";"9085";"1";"1";"123";"1";"19";"19";"4";"10";"124.40";"1";"0";"0";"1";"0";"0";"19";"0";"0";"6";"14";"6";"15.67";"0";"0";"6";"9";"6";"14.50";"0";"15.09";"15.50";"2.80";"-4.06";"3"
"1";"17";"2";"9119";"1";"1";"127";"1";"19";"1";"9";"10";"121.10";"1";"0";"0";"1";"1";"1";"18";"0";"0";"5";"6";"5";"13.20";"0";"0";"5";"8";"5";"12.60";"0";"12.9";"8.90";"1.40";"3.51";"2"
"1";"1";"5";"9500";"1";"1";"144";"1";"19";"38";"4";"8";"141.30";"1";"0";"0";"1";"0";"1";"18";"0";"0";"8";"9";"8";"13.31";"1";"0";"8";"9";"8";"13.31";"1";"13.31";"9.40";"-0.80";"-3.12";"3"
"1";"43";"1";"9556";"1";"1";"140";"1";"37";"37";"9";"9";"128.00";"1";"0";"0";"0";"0";"0";"32";"0";"0";"7";"7";"0";"0.00";"7";"0";"8";"8";"0";"0.00";"7";"0";"10.80";"1.40";"1.74";"1"
"2";"17";"5";"9119";"1";"1";"126";"1";"37";"38";"4";"4";"122.90";"1";"0";"0";"1";"1";"0";"21";"0";"0";"5";"10";"4";"13.20";"0";"0";"5";"7";"4";"14.25";"2";"13.73";"7.60";"2.60";"0.32";"2"
"1";"39";"1";"9500";"1";"1";"130";"1";"38";"37";"5";"7";"120.00";"1";"0";"0";"1";"0";"1";"25";"0";"0";"8";"11";"7";"13.29";"3";"0";"8";"11";"7";"13.29";"3";"13.29";"9.40";"-0.80";"-3.12";"2"
"1";"17";"1";"9853";"1";"1";"134";"1";"38";"12";"7";"0";"111.50";"0";"0";"0";"0";"0";"1";"20";"0";"0";"6";"10";"4";"12.00";"0";"0";"6";"14";"3";"10.00";"0";"11";"7.60";"2.60";"0.32";"1"
"1";"1";"1";"9147";"1";"1";"132";"1";"38";"37";"7";"7";"131.30";"1";"0";"0";"1";"0";"0";"18";"0";"0";"5";"8";"4";"12.00";"0";"0";"5";"8";"4";"12.25";"0";"12.13";"9.40";"-0.80";"-3.12";"2"
"1";"17";"1";"9119";"1";"1";"130";"1";"1";"3";"4";"2";"123.00";"0";"0";"0";"1";"1";"0";"18";"0";"0";"5";"10";"1";"10.00";"0";"0";"5";"7";"0";"0.00";"0";"5";"9.40";"-0.80";"-3.12";"1"
"1";"1";"2";"9670";"1";"1";"122";"1";"1";"1";"9";"9";"116.10";"1";"0";"0";"1";"1";"1";"18";"0";"0";"5";"6";"4";"12.25";"0";"0";"5";"5";"5";"12.20";"0";"12.23";"9.40";"-0.80";"-3.12";"1"
"1";"1";"3";"9500";"1";"1";"141";"1";"19";"19";"9";"7";"131.70";"1";"0";"0";"1";"0";"1";"19";"0";"0";"7";"10";"7";"13.61";"0";"0";"8";"11";"8";"12.34";"0";"12.98";"15.50";"2.80";"-4.06";"3"
"1";"7";"1";"9500";"1";"40";"170";"1";"1";"1";"9";"4";"170.00";"0";"0";"0";"1";"0";"0";"24";"0";"4";"7";"7";"7";"16.89";"0";"3";"8";"9";"8";"15.75";"0";"16.32";"16.20";"0.30";"-0.92";"3"
"1";"1";"1";"9254";"1";"1";"134";"1";"38";"19";"3";"3";"98.60";"0";"0";"0";"1";"0";"0";"21";"0";"0";"6";"16";"2";"11.00";"0";"0";"6";"12";"0";"0.00";"0";"5.5";"12.70";"3.70";"-1.70";"1"
"2";"39";"1";"8014";"0";"19";"134";"1";"37";"37";"6";"6";"139.00";"0";"0";"0";"1";"1";"0";"49";"0";"0";"6";"8";"6";"12.17";"0";"0";"6";"8";"6";"14.43";"0";"13.3";"12.40";"0.50";"1.79";"3"
"4";"7";"1";"9500";"1";"40";"130";"1";"37";"37";"3";"3";"130.00";"1";"0";"0";"1";"0";"0";"32";"0";"0";"7";"16";"4";"13.63";"0";"0";"7";"8";"7";"12.64";"0";"13.14";"12.40";"0.50";"1.79";"2"
"1";"1";"1";"9500";"1";"1";"110";"1";"19";"19";"9";"7";"105.80";"1";"0";"0";"1";"1";"0";"22";"0";"0";"7";"8";"6";"14.34";"0";"0";"8";"9";"7";"13.78";"0";"14.06";"11.10";"0.60";"2.02";"3"
"1";"1";"1";"9085";"1";"1";"131";"1";"37";"37";"90";"90";"137.00";"0";"0";"0";"1";"0";"0";"18";"0";"0";"5";"5";"5";"14.00";"0";"0";"5";"6";"5";"15.40";"0";"14.7";"7.60";"2.60";"0.32";"3"
"1";"43";"2";"9670";"1";"1";"125";"1";"38";"19";"4";"3";"106.60";"1";"0";"0";"1";"0";"0";"20";"0";"4";"6";"7";"6";"11.50";"0";"0";"6";"10";"4";"10.58";"0";"11.04";"10.80";"1.40";"1.74";"1"
"1";"17";"1";"9130";"1";"1";"117";"1";"19";"19";"4";"4";"113.50";"1";"0";"0";"1";"0";"0";"19";"0";"0";"6";"8";"6";"11.34";"0";"0";"6";"12";"4";"13.75";"0";"12.55";"8.90";"1.40";"3.51";"1"
"1";"1";"1";"9670";"1";"1";"130";"1";"1";"1";"0";"0";"119.50";"0";"0";"0";"0";"1";"0";"19";"0";"0";"5";"5";"0";"0.00";"0";"0";"6";"0";"0";"0.00";"0";"0";"9.40";"-0.80";"-3.12";"1"
"1";"1";"2";"9085";"1";"1";"130";"1";"37";"19";"9";"8";"129.00";"0";"0";"0";"1";"0";"0";"20";"0";"0";"5";"7";"4";"11.75";"0";"0";"5";"9";"2";"10.50";"0";"11.13";"7.60";"2.60";"0.32";"2"
"1";"17";"1";"9003";"1";"1";"119";"1";"37";"37";"4";"6";"113.20";"0";"0";"1";"1";"0";"0";"20";"0";"0";"6";"8";"6";"13.34";"0";"0";"6";"8";"5";"14.00";"0";"13.67";"11.10";"0.60";"2.02";"2"
"1";"51";"1";"9147";"1";"1";"116";"1";"3";"3";"2";"2";"115.20";"0";"0";"1";"1";"1";"0";"32";"0";"2";"7";"16";"3";"12.00";"0";"3";"8";"10";"3";"10.34";"0";"11.17";"8.90";"1.40";"3.51";"2"
"1";"1";"1";"9670";"1";"1";"134";"1";"1";"37";"9";"10";"139.00";"0";"0";"0";"1";"1";"0";"21";"0";"0";"6";"6";"5";"12.80";"0";"0";"6";"9";"5";"12.25";"0";"12.53";"10.80";"1.40";"1.74";"2"
"2";"39";"1";"9254";"1";"1";"130";"1";"37";"37";"9";"9";"125.00";"0";"0";"0";"1";"0";"0";"41";"0";"0";"6";"8";"6";"12.29";"0";"0";"6";"10";"5";"13.00";"0";"12.65";"8.90";"1.40";"3.51";"3"
"1";"39";"1";"9773";"1";"12";"120";"1";"1";"1";"9";"9";"129.80";"1";"0";"0";"1";"1";"0";"52";"0";"0";"6";"7";"5";"13.00";"0";"0";"6";"6";"6";"15.00";"0";"14";"9.40";"-0.80";"-3.12";"3"
"1";"17";"1";"9070";"1";"1";"135";"1";"37";"19";"9";"9";"125.20";"1";"0";"0";"1";"0";"0";"19";"0";"0";"6";"6";"6";"14.34";"0";"0";"6";"6";"6";"13.50";"0";"13.92";"12.70";"3.70";"-1.70";"3"
"2";"39";"1";"9147";"1";"12";"134";"1";"37";"37";"9";"9";"120.00";"0";"0";"0";"1";"0";"0";"25";"0";"0";"5";"0";"0";"0.00";"0";"0";"5";"0";"0";"0.00";"0";"0";"9.40";"-0.80";"-3.12";"1"
"1";"1";"1";"9500";"1";"1";"136";"1";"19";"19";"4";"7";"136.00";"0";"0";"0";"1";"0";"1";"19";"0";"0";"7";"7";"7";"14.02";"0";"0";"8";"8";"8";"15.35";"0";"14.69";"13.90";"-0.30";"0.79";"3"
"1";"17";"1";"9147";"1";"1";"126";"1";"37";"37";"4";"7";"116.90";"0";"0";"0";"1";"1";"1";"19";"0";"0";"5";"12";"3";"11.67";"0";"0";"5";"10";"3";"11.67";"0";"11.67";"12.70";"3.70";"-1.70";"2"
"1";"39";"1";"9773";"1";"1";"140";"1";"34";"37";"0";"0";"102.50";"0";"0";"0";"1";"0";"0";"26";"0";"0";"6";"8";"4";"11.75";"0";"0";"6";"12";"0";"0.00";"0";"5.88";"7.60";"2.60";"0.32";"1"
"1";"1";"2";"9500";"1";"1";"135";"1";"19";"19";"9";"10";"122.90";"1";"0";"0";"1";"0";"0";"18";"0";"0";"7";"10";"7";"13.13";"0";"0";"8";"13";"6";"13.20";"0";"13.17";"15.50";"2.80";"-4.06";"3"
"1";"39";"1";"9991";"0";"3";"130";"1";"37";"37";"9";"9";"146.20";"0";"0";"0";"1";"0";"0";"28";"0";"10";"14";"16";"11";"11.28";"0";"6";"11";"16";"10";"12.00";"0";"11.64";"10.80";"1.40";"1.74";"3"
"1";"39";"1";"9003";"1";"1";"100";"1";"1";"3";"9";"10";"120.00";"0";"0";"1";"0";"1";"0";"44";"0";"2";"7";"14";"4";"12.00";"2";"0";"6";"16";"0";"0.00";"1";"6";"15.50";"2.80";"-4.06";"1"
"1";"1";"1";"171";"1";"1";"146";"1";"19";"37";"9";"7";"153.00";"1";"0";"0";"1";"0";"1";"21";"0";"15";"17";"18";"17";"13.39";"0";"15";"17";"18";"17";"14.89";"0";"14.14";"11.10";"0.60";"2.02";"3"
"1";"17";"1";"9070";"1";"1";"136";"1";"38";"19";"7";"7";"121.70";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"6";"2";"13.00";"0";"0";"6";"6";"0";"0.00";"0";"6.5";"12.40";"0.50";"1.79";"1"
"1";"39";"1";"9556";"1";"1";"134";"6";"3";"3";"4";"4";"169.20";"0";"0";"1";"0";"0";"0";"54";"1";"0";"7";"7";"0";"0.00";"0";"0";"5";"10";"0";"0.00";"0";"0";"12.40";"0.50";"1.79";"1"
"2";"39";"1";"9254";"1";"1";"130";"1";"37";"37";"4";"7";"120.00";"1";"0";"0";"1";"0";"0";"34";"0";"0";"6";"7";"5";"12.40";"0";"0";"6";"8";"5";"12.80";"0";"12.6";"9.40";"-0.80";"-3.12";"3"
"1";"39";"1";"9085";"1";"1";"130";"1";"34";"1";"0";"2";"128.20";"0";"0";"0";"1";"1";"0";"25";"0";"0";"5";"5";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"7.60";"2.60";"0.32";"1"
"1";"39";"1";"9130";"1";"10";"134";"1";"12";"36";"90";"90";"128.20";"0";"0";"0";"0";"1";"1";"30";"0";"0";"5";"13";"0";"0.00";"3";"0";"5";"5";"0";"0.00";"5";"0";"9.40";"-0.80";"-3.12";"1"
"1";"39";"1";"9254";"1";"1";"160";"1";"3";"1";"6";"6";"116.30";"1";"0";"0";"1";"0";"0";"24";"0";"0";"6";"8";"5";"12.60";"0";"0";"6";"7";"5";"12.20";"0";"12.4";"9.40";"-0.80";"-3.12";"3"
"1";"17";"2";"9147";"1";"1";"134";"1";"37";"19";"9";"8";"126.30";"1";"0";"0";"1";"0";"1";"18";"0";"0";"5";"8";"5";"11.80";"0";"0";"5";"10";"5";"11.60";"3";"11.7";"16.20";"0.30";"-0.92";"3"
"2";"39";"2";"9003";"1";"19";"134";"1";"38";"19";"4";"1";"110.00";"0";"0";"0";"0";"1";"0";"32";"0";"2";"8";"12";"2";"11.50";"2";"0";"7";"9";"0";"0.00";"0";"5.75";"15.50";"2.80";"-4.06";"1"
"1";"1";"1";"9085";"1";"1";"139";"1";"3";"4";"2";"2";"130.60";"0";"0";"0";"1";"0";"0";"18";"0";"0";"5";"12";"5";"12.80";"2";"0";"5";"10";"5";"11.86";"1";"12.33";"9.40";"-0.80";"-3.12";"3"
"1";"39";"1";"9119";"1";"1";"150";"1";"1";"38";"3";"5";"120.00";"0";"0";"0";"1";"1";"0";"24";"0";"0";"5";"6";"3";"10.67";"0";"0";"5";"9";"2";"10.50";"0";"10.59";"15.50";"2.80";"-4.06";"2"
"1";"1";"1";"171";"1";"1";"135";"1";"1";"38";"5";"7";"137.50";"1";"0";"1";"0";"1";"0";"19";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"12.70";"3.70";"-1.70";"3"
"1";"43";"1";"9991";"0";"1";"141";"1";"37";"37";"9";"9";"131.90";"0";"0";"0";"1";"0";"0";"21";"0";"6";"10";"20";"6";"11.50";"0";"5";"10";"17";"5";"12.40";"0";"11.95";"9.40";"-0.80";"-3.12";"1"
"2";"39";"1";"9556";"1";"19";"134";"1";"37";"38";"9";"9";"123.00";"0";"0";"0";"1";"0";"0";"31";"0";"0";"7";"13";"6";"11.84";"0";"0";"7";"8";"7";"12.23";"0";"12.04";"12.40";"0.50";"1.79";"3"
"2";"39";"1";"9238";"1";"19";"134";"1";"37";"37";"4";"4";"98.50";"0";"0";"0";"1";"0";"0";"48";"0";"0";"6";"14";"6";"11.34";"0";"0";"6";"11";"5";"12.40";"0";"11.87";"15.50";"2.80";"-4.06";"1"
"1";"17";"3";"9500";"1";"1";"139";"1";"38";"1";"9";"5";"131.80";"1";"0";"0";"1";"0";"0";"18";"0";"0";"8";"8";"7";"14.66";"0";"0";"8";"8";"7";"14.66";"0";"14.66";"10.80";"1.40";"1.74";"3"
"1";"17";"1";"9070";"1";"1";"132";"1";"37";"38";"9";"7";"138.00";"0";"0";"0";"1";"1";"1";"18";"0";"0";"6";"6";"6";"13.67";"0";"0";"6";"6";"6";"12.00";"0";"12.84";"12.40";"0.50";"1.79";"3"
"1";"43";"1";"9003";"1";"1";"120";"1";"3";"3";"1";"2";"115.00";"0";"0";"0";"1";"1";"0";"22";"0";"0";"6";"12";"0";"0.00";"0";"0";"6";"10";"0";"0.00";"0";"0";"16.20";"0.30";"-0.92";"1"
"1";"1";"3";"9238";"1";"1";"137";"1";"1";"1";"3";"3";"131.40";"1";"0";"0";"1";"0";"0";"20";"0";"0";"6";"9";"5";"11.80";"0";"0";"6";"7";"6";"11.50";"0";"11.65";"7.60";"2.60";"0.32";"3"
"2";"39";"1";"9991";"0";"19";"134";"1";"19";"39";"5";"3";"121.70";"0";"0";"1";"0";"0";"0";"31";"0";"0";"5";"7";"0";"0.00";"0";"0";"5";"7";"0";"0.00";"0";"0";"16.20";"0.30";"-0.92";"1"
"1";"17";"4";"9147";"1";"1";"125";"1";"19";"19";"5";"5";"118.00";"1";"0";"0";"1";"0";"0";"19";"0";"0";"5";"7";"5";"13.60";"0";"0";"5";"6";"5";"12.20";"0";"12.9";"8.90";"1.40";"3.51";"3"
"1";"1";"1";"171";"1";"1";"136";"1";"37";"19";"5";"8";"129.00";"1";"0";"0";"1";"1";"1";"19";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"13.90";"-0.30";"0.79";"3"
"1";"1";"1";"9500";"1";"1";"136";"1";"1";"19";"9";"9";"131.50";"0";"0";"0";"1";"0";"1";"20";"0";"0";"7";"8";"6";"13.87";"0";"0";"8";"9";"7";"14.18";"0";"14.03";"11.10";"0.60";"2.02";"3"
"1";"18";"1";"8014";"0";"1";"138";"1";"19";"1";"9";"5";"134.50";"1";"0";"0";"1";"0";"0";"19";"0";"0";"6";"6";"6";"12.67";"0";"0";"6";"8";"6";"14.38";"0";"13.53";"12.40";"0.50";"1.79";"3"
"1";"39";"1";"9991";"0";"1";"110";"1";"37";"37";"9";"9";"121.80";"0";"0";"0";"0";"1";"0";"36";"0";"0";"5";"5";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"12.70";"3.70";"-1.70";"1"
"1";"17";"2";"9238";"1";"1";"133";"1";"1";"37";"7";"9";"127.40";"1";"0";"0";"1";"0";"1";"18";"0";"0";"6";"8";"6";"12.25";"0";"0";"6";"7";"6";"11.86";"0";"12.06";"12.70";"3.70";"-1.70";"3"
"1";"1";"4";"171";"1";"1";"131";"1";"1";"1";"0";"3";"149.90";"1";"0";"0";"1";"1";"0";"18";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"11.10";"0.60";"2.02";"3"
"1";"39";"1";"9773";"1";"19";"100";"1";"37";"37";"0";"0";"128.00";"1";"0";"0";"1";"1";"0";"28";"0";"0";"6";"7";"6";"13.17";"0";"0";"6";"6";"6";"13.67";"0";"13.42";"7.60";"2.60";"0.32";"3"
"1";"1";"1";"9853";"1";"1";"134";"1";"19";"19";"9";"8";"132.00";"1";"0";"0";"1";"0";"0";"21";"0";"0";"6";"8";"5";"12.00";"0";"0";"6";"9";"5";"10.80";"0";"11.4";"12.70";"3.70";"-1.70";"1"
